year,Argentina,Australia,Austria,Barbados,Belgium,Bolivia (Plurinational State of),Botswana,Brazil,Burkina Faso,Cameroon,Canada,Chad,Chile,China,"China, Hong Kong SAR",Colombia,Costa Rica,Cyprus,Côte d'Ivoire,Denmark,Dominican Republic,Ecuador,Egypt,Finland,France,Gabon,Germany,Greece,Guatemala,Iceland,India,Indonesia,Iran (Islamic Republic of),Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Luxembourg,Malaysia,Malta,Mauritius,Mexico,Morocco,Mozambique,Namibia,Netherlands,New Zealand,Niger,Nigeria,Norway,Paraguay,Peru,Philippines,Portugal,Republic of Korea,Romania,Rwanda,Senegal,Singapore,South Africa,Spain,Sri Lanka,Sweden,Switzerland,Taiwan,Thailand,Trinidad and Tobago,Tunisia,Turkey,U.R. of Tanzania: Mainland,United Kingdom,United States,Uruguay,Venezuela (Bolivarian Republic of),Zambia,Zimbabwe
1970-01-01,19532.25708307343,185224.8041019927,86966.61192658353,38286.86278812601,189646.1280195123,12349.957749145286,7247.892069464231,24272.9303862008,1154.7608658754293,6842.237730310881,167187.9358098477,3723.7429807023464,54889.67444561957,2752.3375093920527,43962.79378931552,96295.72134449362,32991.308899505064,198149.6769640664,4602.319898796379,153613.35359398433,23046.66769810894,52529.44579523608,1495.6363251161906,147135.29133315082,189766.78234478476,32023.66819401982,166233.26588778847,130380.07896197223,14152.809232673128,208400.6698257487,10908.95224098641,9106.512540213404,79725.11791947017,63147.431948352365,121924.60024248519,141906.7756450152,77055.37123086792,76426.21320442311,20534.47626062589,9493.995921122594,223793.66594040836,42969.18018944321,29453.36919279922,20733.878141529753,99942.36517478626,8853.782997477521,2000.8268989058613,31850.939315996788,207941.0119539056,96505.46556493572,19004.17816153213,34697.82946114962,166997.96739703382,11025.25368270175,15475.096794835748,21623.914791364758,58382.78329637247,31973.50521231607,9972.253604648218,366.21010078159463,27250.534308577393,43258.43774767879,47666.19715055847,85900.57346275555,13235.633117874375,142221.7411144148,207311.64712436593,18543.861213259654,12175.178036114106,40431.73111014777,15349.538030542712,50044.65764727014,6775.684803825908,137690.0590841683,252420.38461522525,44861.77666267861,89284.62389302305,15862.08082493512,5847.126569852883
1971-01-01,20568.920077506184,189826.13538723503,92219.20875243672,40320.80800335318,197258.0159871403,12462.293956703597,9337.134322812099,24995.446708515934,1329.6539905301017,7074.200067081357,171363.95064167268,3879.8222268149934,57361.65395013128,2871.3740450529463,46104.46173041535,97976.96854293466,34055.25543287693,204017.82080040852,4948.557388220187,162338.51089589237,22991.54797752756,53004.704073046734,1524.6368137331522,157124.08326403113,199296.87139178196,33462.6069529036,171653.18371766806,139552.02817549888,14311.589212919856,211424.94353835203,10964.437875836215,9165.45894538728,85960.14821133115,66485.89248934569,128216.72137689313,150448.26988710838,80143.3441333291,84397.0204721083,21363.39844462151,9939.328724539799,227591.3396197055,44629.0916481165,31337.099521476197,19168.38103831475,100305.73862765031,8948.331163536242,2106.9437526720394,34801.59573568416,214820.33956449202,98195.92780945312,18541.65847089009,38875.39802792487,174795.22026709985,11334.665020653207,15365.139570775566,19173.70526835516,61550.27674664928,32809.47068542126,10772.040391711993,380.47567407409036,26149.68627326782,46382.32979738916,51071.90291328345,90666.68881228939,13570.213385576224,149727.1696086229,215643.11406658238,20478.72313480536,13170.896925403471,43884.879250517,15812.428162483857,52612.19522712515,7428.300098297018,139516.65309773275,260130.7623846163,46739.5939488584,92568.60111860717,15609.655256600285,5742.093097829629
1972-01-01,21444.50116058562,195922.46219374487,98197.5592495719,42262.045711428465,206071.27315598974,12606.08090382081,11446.276462500186,26004.79164739175,1416.3955077720411,7182.322185777056,172425.55553207666,4027.3258941810686,58535.53548265148,3011.3420240214136,47692.937703683776,96264.9125843725,35029.1717607752,210075.88637736964,5195.668366173408,168367.72135094975,25796.527700702834,53839.887378588704,1553.5437839614747,165782.56790374426,207301.03601964365,35455.38695986236,170246.30463139346,152890.3727620742,14389.411476128853,217790.41624194567,10750.59150880784,9348.344609721804,88986.59127315148,71995.07388520069,133242.17163225796,156558.43219471764,83097.73471067224,92081.39289541855,22514.860827970962,10496.203795321282,233415.6985391639,44904.11893649947,33288.651543518936,18464.780236225513,101958.43217522292,9116.597674257646,2205.5854171680076,37555.93019468932,218301.1637230552,102117.81796247065,17794.54679120899,43020.817597532005,181291.8346071822,11733.725170034373,15194.406616164633,17477.62541127096,66746.2056064869,33341.534069468165,11656.640032436546,405.745696446912,25189.85319130997,48020.30094017807,54579.4815187488,95898.1402899009,14081.131049066866,156152.20797055532,224139.67320164366,22443.665335800528,14024.5498024646,46521.79464355973,15972.57620517112,55485.57252154253,7924.0267488888,132600.17816257427,261924.9430681609,47266.358963837854,97541.86859907414,16139.163682741011,5648.100271508316
1973-01-01,22147.350473488328,199307.1392368757,103479.23052370522,43951.72235642956,214381.8481512872,12639.434628181833,13710.93775928344,25683.121424301164,1521.7375061231155,7337.389931624262,171236.95389640075,4149.362036240956,60420.36717921383,3163.253083123699,49872.34080887704,93242.4385392703,35863.47029285592,216356.01029561847,5534.680567047477,176166.99407544397,27236.76281727413,54972.435695711494,1554.6559820336945,173129.84184575678,214088.96735311192,37587.02464838661,165507.4014983351,166799.23594242852,14503.6486344562,226460.00610417002,10399.049027337122,9255.23245832517,91055.35841868428,76406.81963531961,138259.0702389395,160300.34933250328,84357.54001340721,98579.55422531083,24033.75356991849,11096.305218647802,241809.7001809964,44634.50187762929,35267.19657214295,19159.179217767534,103509.23268279618,9609.862683616031,2291.086992339198,40125.944868952465,218011.80556259776,105774.0021813239,17659.394450288473,47453.918714853724,188677.6624341827,12429.228051290898,15491.207975545103,14437.20229006263,72451.08324312557,34070.01344546622,12610.17497112976,424.6086935271681,24409.93581183187,53749.48002733164,57936.86503171616,101260.92741717522,14861.133566506434,161607.22865511986,231609.7484150063,23560.688547495054,14834.677824291006,48209.934040349544,16600.980735861387,58974.26953523402,8308.356731083746,123561.18438356814,262996.66471717996,48693.57965322453,101431.62513965406,16291.83064373324,5592.782800772496
1974-01-01,22380.903986228906,201105.08051719924,108258.14348724423,46036.350159642185,221903.74404285077,12714.732011278327,14947.425691468366,27946.29439116266,1650.9598483542995,7594.325894201976,171351.9322461307,4399.531732924699,65186.151748894255,3327.2240409428705,51433.1870285286,90910.5313711277,36959.857153431614,265800.6063671145,5740.419228452921,186087.43133648243,29403.721903741087,54979.84420266024,1616.6872585731924,183400.7032274075,222016.1556244761,46504.93160175254,163979.59722070527,175258.70328754684,14580.991930698461,236461.4822380086,10060.858743686738,9520.846022189875,94682.00712245725,79352.0449640146,146922.96301325047,165034.46861055988,82210.24139257555,107579.60690761115,26100.889606112094,11291.517689366803,246232.75015126434,45410.057212706735,37605.45291806669,19918.69553670248,105913.53957591526,9383.17358062601,2379.550632173519,42947.65993317297,218934.72245003187,109371.02139404028,17608.132208029518,51305.239181331934,196217.28351317946,13266.191086713905,16181.634303139606,13709.024985818836,72530.22058927148,35716.45388852324,13998.103305016182,449.6509132465557,23767.073732481265,58275.37374221283,61495.13003824334,108359.94638623025,15596.449887051305,164873.73455175065,240652.98358311976,25802.719823773798,15576.35822018935,50062.81833468646,17367.118383964615,64709.60640221565,8621.5940633846,118041.63360799245,265890.12642008247,50360.073427718584,104285.57540670587,16462.23553983632,5596.4667964911
1975-01-01,23232.96147518566,206799.18673260263,114077.76888456085,48020.550892504274,234470.54334721772,12873.118900808333,15429.003527361416,30262.371180061684,1737.0165292373013,7826.755436592198,178693.55867735826,4817.304562662184,67551.2182618009,3526.8290434641767,51839.764727551315,86707.86925617376,37143.83400531383,270792.0439492066,6004.003195920363,194914.84879770278,31629.25677465888,56072.24466287576,1647.5977048351108,193718.10368932766,232309.72410870087,57782.217458564715,167555.61961962614,182343.52761982798,14724.56495532811,246302.73868142543,9764.499236176322,10055.288699957946,103238.38913834054,83521.58109147743,152454.00413717306,172299.18982866855,81977.64278861506,117306.34401023078,28209.383305069692,11509.825086282804,252489.7202262399,46138.02684739894,40370.02018221455,21411.78795062647,107812.40992624935,10114.972214148722,2449.2084138498712,45674.46891815004,224936.5063833161,111691.52825764056,17745.84560312011,54519.5839425309,204921.58500406996,13914.966135326535,16937.73146146485,13504.160675318748,74369.77567075545,37645.05957483644,15699.934513596534,491.6101110417225,22451.692221066907,64141.668523750144,65435.86822974849,118148.84754868875,16067.55268049243,168603.9606534517,257318.2569399234,29340.06341216719,16186.572003671841,56115.87790716133,20227.85985113459,71463.27097469471,8927.11568043836,116772.96369609464,275231.1032154237,51146.958845949106,109636.82570582218,16706.3333983156,5564.4712247837715
1976-01-01,23976.096692259238,209775.3228417854,118241.97150861743,48404.56084809184,241008.87715941912,13049.655589665554,15814.855314857692,31919.296916856678,1818.4514548011837,8084.552898846864,184549.50528840764,5148.757749486544,67801.65342055891,3688.0107140575647,52972.86276762511,83759.92527870476,38225.58348339008,270228.4385175022,6381.888681391435,197703.7217185436,32156.29393827601,57606.601388718664,1834.738069377082,203912.5227575261,239809.9296281021,73748.82676387658,171813.34136872587,189827.96218204038,15362.694154062203,248911.71567157132,9545.827244316657,10472.816324656807,110839.63609851833,90320.34321623527,155875.89409806416,179939.51430737486,81778.73777225075,127586.00245457455,31195.30055862509,11197.727906771195,260093.67415063648,47185.13919282153,44101.57386911457,22251.249539897613,106048.17908531165,10093.920468722805,2506.0257255217275,48019.05003830626,229036.60636526038,113604.58110729534,17360.114502856326,59917.63716912616,210244.30079975512,14987.649270528156,17207.796546176356,14898.208994886581,77491.31526281976,36514.391262639314,17254.85700984385,526.2571137643453,21499.80161479303,67041.55178387699,68810.73764544689,129171.99796811913,15839.755207722043,173210.64846416382,265410.0779280962,31995.108962203347,16597.797050791916,58330.43159470233,21059.571646788878,80209.40041627843,9121.446110375626,118626.85338005314,273715.4684112288,53724.98491068064,124072.65671929684,16465.368048376,5444.982839370055
1977-01-01,24658.829939194056,214373.33015548237,121508.94905240058,51170.92815743555,242190.99568350438,13272.842855437271,15991.842836096599,30640.70885874994,1890.6641494437556,8385.18202816103,188894.696910096,5388.53093919877,67533.21926005211,3859.954492548787,54334.830352810444,79354.60436054826,39281.016870324645,252203.2480116172,7090.46022693552,202127.88407597275,33789.387092845594,59376.00026881269,1991.9977625738939,215656.5915675803,249741.00815145217,83848.86401270214,177481.72761508965,201415.76902557086,16031.850769871264,258880.21932009322,9363.164781694668,10976.489585129626,107348.48084047416,96265.60973675715,156158.97559871804,190677.31108131513,79839.50833322377,140950.40358618138,35727.65675480802,10893.103925437306,269208.74589832115,48674.228950787605,47825.31150863414,22948.757022250586,98362.5769554682,11503.443805104202,2551.2354986260198,50301.03725989013,233773.13967275762,118703.70245182312,17242.505431563673,66610.50085400147,216569.387039027,16294.498466206749,17390.49038685113,15981.570959332405,80385.40691171456,36012.26762173638,19433.049413556317,556.3409072797057,20808.012540561693,69209.25560100724,71463.70498008262,145051.1058004582,15214.478907669883,177025.82974965993,267078.1281832601,33681.405191626945,16997.67439794191,60232.50169816178,22236.76817908834,82681.12180953113,9415.838060517903,120779.77855788417,272729.53695280926,58162.66071403767,138298.03819690974,16428.27039379486,5279.089414367124
1978-01-01,25425.445256732,221320.0585808577,124048.39505895769,54133.80672546466,240601.68975048047,13466.598466202093,16283.004496956532,31148.276157618795,1967.4501655251565,8964.21415574924,191142.07284175328,5526.375081991781,68193.29750074861,4063.3947995067497,55899.11630414185,77087.0701142326,40819.729150923515,254705.87514601112,7933.806471132842,202820.71572327474,34501.218067488444,61392.268804975014,2131.144866320874,223663.17107059184,260276.83537500372,84706.04911518372,182669.08957742524,215434.47132477665,16711.746114274843,261309.99514242925,9101.792116444303,11379.265352362645,100279.43541313162,107393.6319541449,154239.25070423295,201473.27088334432,76676.80136191969,158068.5037601194,39903.32546523512,10841.006003045957,279206.89619908395,49888.44106654309,50856.56466157294,23702.676572251738,91719.87273938271,11224.179894603423,2574.7960800481774,52427.79398136849,234680.89899306983,112265.40660229322,17201.029877193017,75333.57899396744,221129.78732252304,17919.652410346793,17410.032565024474,15379.371948883454,84126.13779275228,36459.30052153698,21805.851724111613,578.5083443583926,19894.496741708528,70945.14441068769,73385.1529799078,168145.4810863556,14370.378380203716,179060.99180754687,269445.29922045436,35989.65348806069,16656.59279188404,64323.41561474128,23225.52234163741,84690.48380166072,9597.466699946644,123375.48043259785,271223.66594066634,64703.406270861866,146300.31513871253,16466.855300114188,5073.349643521949
1979-01-01,26270.365299513425,227123.2172566496,127739.86284885678,51186.52853518992,238466.36820076202,13580.84431439685,16862.66811443599,33663.24855853744,2242.5067653860287,9238.505524240658,191145.94114902345,5461.824828120434,69496.49610284994,4249.077640703844,60301.78675729848,75573.68295983173,43022.12444218342,259411.87078290826,8475.687104957291,202633.00553863012,37495.92416612578,62541.790295828134,2420.015998365208,225828.76619183263,270687.57761691575,85600.43118581822,187511.75384841592,229984.8619206354,17182.846761223624,270423.40010634065,8796.172975048787,11992.837325147613,92351.29381106449,115872.00662926692,159279.6719632876,211225.09088314415,76788.45420507585,175829.1673339659,44766.69649321023,10688.632941592974,287043.5501000862,51822.826044444264,54566.798825275626,24151.10103983294,87305.70729509839,11538.574366253597,2599.327597615015,54352.82244136493,233652.52114835486,113634.34844229747,17303.76385490852,81993.44236612471,219855.30300234255,19891.329952896052,17660.34596987494,16678.3025926122,86643.46462183895,38540.51985879043,24098.83796545863,616.492030630788,19042.336206280073,72102.93655419386,75647.05391807156,192352.4573834814,14378.030345537898,179525.91662542068,272331.24524570454,38961.0911004117,17260.505271024173,68856.18460658645,24299.5859119793,87057.9401968306,9913.990215508109,126039.2190160331,273750.01941480424,74521.6290457766,152225.47047661073,16586.81025030002,4884.253234659601
